#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","L73","SAMN10319568","PRJNA498580","GCA_003711005.1","Complete",5.03009,50.8094,"chromosome:NZ_CP033378.1/CP033378.1; plasmid pL73-2:NZ_CP033379.1/CP033379.1; plasmid pL73-3:NZ_CP033380.1/CP033380.1",,3,4540,"2018-11-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/711/005/GCA_003711005.1_ASM371100v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/711/005/GCF_003711005.1_ASM371100v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","Ec-050","SAMN12619458","PRJNA561521","GCA_008124425.1","Complete",5.13187,50.8521,"chromosome:NZ_CP043227.1/CP043227.1; plasmid pEc-050-CMY-2:NZ_CP043229.1/CP043229.1; plasmid pEc-050-NDM-5:NZ_CP043230.1/CP043230.1; plasmid pEc-050-TEM-30:NZ_CP043228.1/CP043228.1",,4,4643,"2019-08-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/124/425/GCA_008124425.1_ASM812442v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/124/425/GCF_008124425.1_ASM812442v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","51008369SK1","SAMN09381942","PRJNA475214","GCA_003254065.1","Complete",5.22785,50.6968,"chromosome:NZ_CP029973.1/CP029973.1; plasmid p51008369SK1_A:NZ_CP029974.1/CP029974.1; plasmid p51008369SK1_B:NZ_CP029975.1/CP029975.1; plasmid p51008369SK1_C:NZ_CP029976.1/CP029976.1; plasmid p51008369SK1_D:NZ_CP029977.1/CP029977.1; plasmid p51008369SK1_E:NZ_CP029978.1/CP029978.1",,6,4729,"2018-06-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/254/065/GCA_003254065.1_ASM325406v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/254/065/GCF_003254065.1_ASM325406v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","005008","SAMN15447143","PRJNA418674","GCA_013426115.1","Complete",5.12131,50.6798,"chromosome:NZ_CP058661.1/CP058661.1; plasmid p1_005008:NZ_CP058665.1/CP058665.1; plasmid pCMY42_005008:NZ_CP058662.1/CP058662.1; plasmid pCTXM15_005008:NZ_CP058663.1/CP058663.1; plasmid pNDM1_005008:NZ_CP058664.1/CP058664.1",,5,4624,"2020-07-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/115/GCA_013426115.1_ASM1342611v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/115/GCF_013426115.1_ASM1342611v1"
"Escherichia coli O25:NM","Bacteria;Proteobacteria;Gammaproteobacteria","2014EL-1343-2","SAMN04578538","PRJNA218110","GCA_002741175.1","Complete",5.04293,50.6917,"chromosome:NZ_CP024228.1/CP024228.1; plasmid unnamed1:NZ_CP024229.1/CP024229.1; plasmid unnamed2:NZ_CP024230.1/CP024230.1; plasmid unnamed3:NZ_CP024231.1/CP024231.1",,4,4503,"2017-11-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/741/175/GCA_002741175.1_ASM274117v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/741/175/GCF_002741175.1_ASM274117v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","AR202.2","SAMN12736389","PRJNA565187","GCA_008632555.1","Complete",5.12989,50.8507,"chromosome:NZ_CP043946.1/CP043946.1; plasmid pMPCMY-2:NZ_CP043949.1/CP043949.1; plasmid pMPNDM-5:NZ_CP043948.1/CP043948.1; plasmid pMPTEM-30:NZ_CP043947.1/CP043947.1",,4,4728,"2019-09-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/632/555/GCA_008632555.1_ASM863255v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/632/555/GCF_008632555.1_ASM863255v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","M505","SAMD00099774","PRJDB5126","GCA_013374235.1","Complete",5.17321,50.8309,"chromosome:NZ_AP023219.1/AP023219.1; plasmid pM505-NDM5:NZ_AP023220.1/AP023220.1; plasmid pM505-a:NZ_AP023221.1/AP023221.1; plasmid pM505-b:NZ_AP023222.1/AP023222.1; plasmid pM505-c:NZ_AP023223.1/AP023223.1",,5,4621,"2020-06-17T23:02:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/374/235/GCA_013374235.1_ASM1337423v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/374/235/GCF_013374235.1_ASM1337423v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","MS14386","SAMEA5128443","PRJEB29930","GCA_900622665.1","Complete",5.05802,50.9091,"chromosome 1:NZ_LR130552.1/LR130552.1; plasmid 2:NZ_LR130553.1/LR130553.1; plasmid 3:NZ_LR130554.1/LR130554.1",,3,4605,"2019-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/622/665/GCA_900622665.1_MS14386","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/622/665/GCF_900622665.1_MS14386"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","KBN10P04869","SAMN08369073","PRJNA430286","GCA_002953455.1","Complete",5.10426,50.5069,"chromosome:NZ_CP026473.1/CP026473.1; plasmid pKBN10P04869A:NZ_CP026474.1/CP026474.1; plasmid pKBN10P04869B:NZ_CP026475.1/CP026475.1; plasmid pKBN10P04869C:NZ_CP026476.1/CP026476.1",,4,4594,"2018-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/455/GCA_002953455.1_ASM295345v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/455/GCF_002953455.1_ASM295345v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0014","SAMN04014855","PRJNA292901","GCA_002787315.1","Complete",5.0457,50.7745,"chromosome:NZ_CP024859.1/CP024859.1; plasmid unitig_1_pilon:NZ_CP024860.1/CP024860.1; plasmid unitig_2_pilon:NZ_CP024861.1/CP024861.1",,3,4554,"2017-11-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/787/315/GCA_002787315.1_ASM278731v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/787/315/GCF_002787315.1_ASM278731v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","CREC-532","SAMN07944239","PRJNA416193","GCA_002786655.1","Complete",5.1973,50.6233,"chromosome:NZ_CP024830.1/CP024830.1; plasmid pCREC-532_1:NZ_CP024831.1/CP024831.1; plasmid pCREC-532_2:NZ_CP024832.1/CP024832.1; plasmid pCREC-532_3:NZ_CP024833.1/CP024833.1",,4,4692,"2017-11-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/786/655/GCA_002786655.1_ASM278665v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/786/655/GCF_002786655.1_ASM278665v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","ARL09/232","SAMN14351533","PRJNA611848","GCA_013376575.1","Complete",5.32231,50.6477,"chromosome:NZ_CP049967.1/CP049967.1; plasmid pCO_Eco4457-1:NZ_CP049968.1/CP049968.1; plasmid pCO_Eco4457-2:NZ_CP049969.1/CP049969.1; plasmid pCO_Eco4457-3:NZ_CP049970.1/CP049970.1; plasmid pCO_Eco4457-4:NZ_CP049971.1/CP049971.1; plasmid pCO_Eco4457-5:NZ_CP049972.1/CP049972.1; plasmid pCO_Eco4457-6:NZ_CP049973.1/CP049973.1; plasmid pCO_Eco4457-7:NZ_CP049974.1/CP049974.1; plasmid pCO_Eco4457-8:NZ_CP049975.1/CP049975.1",,9,4928,"2020-06-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/376/575/GCA_013376575.1_ASM1337657v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/376/575/GCF_013376575.1_ASM1337657v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","SCZE5","SAMN14558879","PRJNA623801","GCA_012537835.1","Complete",5.09234,50.6117,"chromosome:NZ_CP051222.1/CP051222.1; plasmid pSCZE1:NZ_CP051223.1/CP051223.1; plasmid pSCZE2:NZ_CP051224.1/CP051224.1; plasmid pSCZE3:NZ_CP051225.1/CP051225.1; plasmid pSCZE4:NZ_CP051226.1/CP051226.1",,5,4612,"2020-04-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/537/835/GCA_012537835.1_ASM1253783v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/537/835/GCF_012537835.1_ASM1253783v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","L725","SAMN10219252","PRJNA495097","GCA_004301465.1","Complete",5.06956,50.7561,"chromosome:NZ_CP036202.1/CP036202.1; plasmid pNDM5-L725:NZ_CP036205.1/CP036205.1; plasmid punnamed1:NZ_CP036203.1/CP036203.1; plasmid punnamed2:NZ_CP036204.1/CP036204.1; plasmid punnamed3:NZ_CP036206.1/CP036206.1; plasmid punnamed4:NZ_CP036207.1/CP036207.1",,6,4698,"2019-02-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/301/465/GCA_004301465.1_ASM430146v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/301/465/GCF_004301465.1_ASM430146v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","WCHEC005237","SAMN06209723","PRJNA418674","GCA_002945135.3","Complete",5.18721,50.825,"chromosome:NZ_CP026580.3/CP026580.3; plasmid p1_005237:NZ_CP026572.2/CP026572.2; plasmid p2_005237:NZ_CP026573.2/CP026573.2; plasmid p3_005237:NZ_CP026574.2/CP026574.2; plasmid p4_005237:NZ_CP026575.2/CP026575.2; plasmid pCTX-M-55_005237:NZ_CP026576.2/CP026576.2; plasmid pNDM5_005237:NZ_CP026577.2/CP026577.2; plasmid pQnrS1_005237:NZ_CP026578.2/CP026578.2; plasmid pRmtB1_005237:NZ_CP026579.1/CP026579.1",,9,4765,"2018-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/945/135/GCA_002945135.3_ASM294513v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/945/135/GCF_002945135.3_ASM294513v3"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","AR435","SAMN07291528","PRJNA316321","GCA_003073835.1","Complete",5.32872,50.7952,"chromosome:NZ_CP029115.1/CP029115.1; plasmid unnamed1:NZ_CP029113.1/CP029113.1; plasmid unnamed2:NZ_CP029114.1/CP029114.1; plasmid unnamed3:NZ_CP029116.1/CP029116.1; plasmid unnamed4:NZ_CP029117.1/CP029117.1; plasmid unnamed5:NZ_CP029118.1/CP029118.1; plasmid unnamed6:NZ_CP029119.1/CP029119.1; plasmid unnamed7:NZ_CP029120.1/CP029120.1; plasmid unnamed8:NZ_CP029121.1/CP029121.1",,9,4855,"2018-04-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/835/GCA_003073835.1_ASM307383v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/835/GCF_003073835.1_ASM307383v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","EC-7215","SAMEA4786452","PRJEB27471","GCA_900497455.1","Complete",5.03673,50.8248,"chromosome 1:NZ_LR025096.1/LR025096.1; plasmid 2:NZ_LR025097.1/LR025097.1; plasmid pOXA-48_E7215:NZ_LR025098.1/LR025098.1",,3,4595,"2019-01-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/497/455/GCA_900497455.1_ASM90049745v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/497/455/GCF_900497455.1_ASM90049745v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","GZEC065","SAMN13875146","PRJNA601848","GCA_010092405.1","Complete",5.10792,50.7543,"chromosome:NZ_CP048025.1/CP048025.1; plasmid pNDM5-GZEC065:NZ_CP048028.1/CP048028.1; plasmid pTEM1-GZEC065:NZ_CP048026.1/CP048026.1; plasmid pTET-GZEC065:NZ_CP048027.1/CP048027.1",,4,4610,"2020-02-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/092/405/GCA_010092405.1_ASM1009240v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/092/405/GCF_010092405.1_ASM1009240v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0149","SAMN04014990","PRJNA292902","GCA_002180055.1","Complete",4.92486,50.7528,"chromosome:NZ_CP021532.1/CP021532.1; plasmid tig00000220:NZ_CP021533.1/CP021533.1; plasmid tig00000221:NZ_CP021534.1/CP021534.1",,3,4411,"2017-06-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/180/055/GCA_002180055.1_ASM218005v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/055/GCF_002180055.1_ASM218005v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","FORC_031","SAMN04209666","PRJNA299539","GCA_001750845.1","Complete",5.10085,50.5419,"chromosome:NZ_CP013190.1/CP013190.1; plasmid pFORC31.1:NZ_CP013191.1/CP013191.1; plasmid pFORC31.2:NZ_CP013192.1/CP013192.1; plasmid pFORC31.3:NZ_CP013193.1/CP013193.1; plasmid pFORC31.4:NZ_CP013194.1/CP013194.1",,5,4647,"2016-10-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/750/845/GCA_001750845.1_ASM175084v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/845/GCF_001750845.1_ASM175084v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_144","SAMN03996288","PRJNA231221","GCA_002944935.1","Complete",5.02215,50.708,"chromosome:NZ_CP014111.1/CP014111.1; plasmid unnamed1:NZ_CP014110.1/CP014110.1; plasmid unnamed2:NZ_CP014112.1/CP014112.1; plasmid unnamed3:NZ_CP014109.1/CP014109.1",,4,4741,"2018-02-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/944/935/GCA_002944935.1_ASM294493v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/944/935/GCF_002944935.1_ASM294493v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","PE15","SAMN12264954","PRJNA554417","GCA_009914295.1","Complete",5.04744,50.5705,"chromosome:NZ_CP041628.1/CP041628.1; plasmid pPE15-27K:NZ_CP041631.1/CP041631.1; plasmid pPE15-92K:NZ_CP041630.1/CP041630.1; plasmid pPE15-IncF:NZ_CP041629.1/CP041629.1",,4,4587,"2020-01-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/914/295/GCA_009914295.1_ASM991429v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/914/295/GCF_009914295.1_ASM991429v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","SA186","SAMN07411973","PRJNA395653","GCA_003856995.1","Complete",5.58594,50.3988,"chromosome:NZ_CP022730.1/CP022730.1; plasmid pSA186_2:NZ_CP022731.1/CP022731.1; plasmid pSA186_3:NZ_CP022732.1/CP022732.1; plasmid pSA186_4:NZ_CP022733.1/CP022733.1; plasmid pSA186_5:NZ_CP022734.1/CP022734.1; plasmid pSA186_MCR1:NZ_CP022735.1/CP022735.1",,6,5115,"2018-12-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/856/995/GCA_003856995.1_ASM385699v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/856/995/GCF_003856995.1_ASM385699v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","1916D18","SAMN13242665","PRJNA588380","GCA_009671045.1","Complete",4.96622,50.7824,"chromosome:NZ_CP046000.1/CP046000.1; plasmid p1916D18-1:NZ_CP045998.1/CP045998.1; plasmid p1916D18-2:NZ_CP045999.1/CP045999.1",,3,4464,"2019-11-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/671/045/GCA_009671045.1_ASM967104v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/671/045/GCF_009671045.1_ASM967104v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","MRE600","SAMN04395032","PRJNA308372","GCA_001542675.2","Complete",4.9808,50.8073,"chromosome:NZ_CP014197.1/CP014197.1; plasmid pColE1-MRE600:NZ_CP014198.2/CP014198.2; plasmid pMRE600-1:NZ_CP014199.1/CP014199.1; plasmid pMRE600-2:NZ_CP014200.1/CP014200.1",,4,4326,"2016-01-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/542/675/GCA_001542675.2_ASM154267v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/542/675/GCF_001542675.2_ASM154267v2"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","M217","SAMD00059754","PRJDB5126","GCA_003925895.1","Complete",5.00044,50.7009,"chromosome:NZ_AP019189.1/AP019189.1; plasmid pM217_FII:NZ_AP018147.1/AP018147.1; plasmid pM217_I1:NZ_AP019190.1/AP019190.1",,3,4493,"2018-10-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/925/895/GCA_003925895.1_ASM392589v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/925/895/GCF_003925895.1_ASM392589v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","YJ4","SAMD00157545","PRJDB5126","GCA_013374295.1","Complete",5.13915,50.7269,"chromosome:NZ_AP023230.1/AP023230.1; plasmid pYJ4-NDM5:NZ_AP023231.1/AP023231.1; plasmid pYJ4-a:NZ_AP023232.1/AP023232.1; plasmid pYJ4-b:NZ_AP023233.1/AP023233.1; plasmid pYJ4-c:NZ_AP023234.1/AP023234.1",,5,4584,"2020-06-17T23:02:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/374/295/GCA_013374295.1_ASM1337429v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/374/295/GCF_013374295.1_ASM1337429v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","YJ3","SAMD00157544","PRJDB5126","GCA_013374275.1","Complete",5.07193,50.7208,"chromosome:NZ_AP023226.1/AP023226.1; plasmid pYJ3-NDM1:NZ_AP023227.1/AP023227.1; plasmid pYJ3-a:NZ_AP023228.1/AP023228.1; plasmid pYJ3-b:NZ_AP023229.1/AP023229.1",,4,4514,"2020-06-17T23:02:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/374/275/GCA_013374275.1_ASM1337427v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/374/275/GCF_013374275.1_ASM1337427v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","M10","SAMN03252444","PRJNA269191","GCA_001901125.1","Complete",4.9548,50.8518,"chromosome:NZ_CP010200.1/CP010200.1; plasmid A:NZ_CP010201.1/CP010201.1; plasmid B:NZ_CP010202.1/CP010202.1; plasmid C:NZ_CP010203.1/CP010203.1; plasmid D:NZ_CP010204.1/CP010204.1; plasmid E:NZ_CP010205.1/CP010205.1",,6,4615,"2016-12-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/901/125/GCA_001901125.1_ASM190112v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/125/GCF_001901125.1_ASM190112v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","EC-129","SAMN11283108","PRJNA529762","GCA_005156265.1","Complete",5.31917,50.8216,"chromosome:NZ_CP038453.1/CP038453.1; plasmid pEC129_1:NZ_CP038454.1/CP038454.1; plasmid pEC129_2:NZ_CP038455.1/CP038455.1; plasmid pEC129_3:NZ_CP038456.1/CP038456.1; plasmid pEC129_4:NZ_CP038457.1/CP038457.1; plasmid pEC129_5:NZ_CP038458.1/CP038458.1; plasmid pEC129_6:NZ_CP038459.1/CP038459.1",,7,4817,"2019-05-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/156/265/GCA_005156265.1_ASM515626v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/156/265/GCF_005156265.1_ASM515626v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","163","SAMN13951916","PRJNA604100","GCA_010365505.1","Complete",4.99534,50.699,"chromosome:NZ_CP048371.1/CP048371.1; plasmid pC-F-163_A:NZ_CP048372.1/CP048372.1; plasmid pC-F-163_B:NZ_CP048373.1/CP048373.1; plasmid pC-F-163_C:NZ_CP048374.1/CP048374.1; plasmid pC-F-163_D:NZ_CP048375.1/CP048375.1",,5,4486,"2020-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/365/505/GCA_010365505.1_ASM1036550v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/365/505/GCF_010365505.1_ASM1036550v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","H1","SAMN03252429","PRJNA269191","GCA_001900775.1","Complete",4.82658,50.8905,"chromosome:NZ_CP010160.1/CP010160.1; plasmid A:NZ_CP010161.1/CP010161.1; plasmid B:NZ_CP010162.1/CP010162.1",,3,4383,"2016-12-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/900/775/GCA_001900775.1_ASM190077v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/775/GCF_001900775.1_ASM190077v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","AR_452","SAMN07291545","PRJNA316321","GCA_003288415.1","Complete",4.95822,50.8862,"chromosome:NZ_CP030331.1/CP030331.1; plasmid unnamed1:NZ_CP030329.1/CP030329.1; plasmid unnamed2:NZ_CP030332.1/CP030332.1; plasmid unnamed3:NZ_CP030330.1/CP030330.1",,4,4526,"2018-07-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/288/415/GCA_003288415.1_ASM328841v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/288/415/GCF_003288415.1_ASM328841v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","D5","SAMN03252423","PRJNA269191","GCA_001900675.1","Complete",5.01909,50.8288,"chromosome:NZ_CP010145.1/CP010145.1; plasmid A:NZ_CP010146.1/CP010146.1; plasmid B:NZ_CP010147.1/CP010147.1",,3,4593,"2016-12-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/900/675/GCA_001900675.1_ASM190067v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/675/GCF_001900675.1_ASM190067v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","WCHEC025943","SAMN07510673","PRJNA418674","GCA_002811555.3","Complete",5.3512,50.3539,"chromosome:NZ_CP027205.2/CP027205.2; plasmid p1_025943:NZ_CP027199.1/CP027199.1; plasmid p2_025943:NZ_CP027200.1/CP027200.1; plasmid p3_025943:NZ_CP027201.2/CP027201.2; plasmid pMCR1_025943:NZ_CP027202.2/CP027202.2; plasmid pMCR3_025943:NZ_CP027203.2/CP027203.2; plasmid pNDM5_025943:NZ_CP027204.2/CP027204.2",,7,4924,"2018-02-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/811/555/GCA_002811555.3_ASM281155v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/811/555/GCF_002811555.3_ASM281155v3"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","PT109","SAMN12027817","PRJNA548446","GCA_009761715.1","Complete",4.99434,50.6835,"chromosome:NZ_CP041031.1/CP041031.1; plasmid pLB_CTX-M-15_PT109:NZ_CP041032.1/CP041032.1; plasmid pLB_OXA-181_PT109:NZ_CP041033.1/CP041033.1",,3,4515,"2019-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/761/715/GCA_009761715.1_ASM976171v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/761/715/GCF_009761715.1_ASM976171v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","720632","SAMN08161340","PRJNA421191","GCA_003956345.1","Complete",5.07804,50.9015,"chromosome:NZ_CP025842.1/CP025842.1; plasmid p720632_7:NZ_CP025843.1/CP025843.1; plasmid p720632_72:NZ_CP025845.1/CP025845.1; plasmid p720632_86:NZ_CP025846.1/CP025846.1; plasmid p720632_94:NZ_CP025844.1/CP025844.1",,5,4611,"2018-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/956/345/GCA_003956345.1_ASM395634v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/345/GCF_003956345.1_ASM395634v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","CP66-6_Sichuan","SAMN14944005","PRJNA633463","GCA_013201195.1","Complete",5.04867,50.6307,"chromosome:NZ_CP053723.1/CP053723.1; plasmid pCP66-6-IncFIC:NZ_CP053724.1/CP053724.1; plasmid pCP66-6-IncFII:NZ_CP053725.1/CP053725.1; plasmid pCP66-6-IncQ:NZ_CP053727.1/CP053727.1; plasmid pCP66-6-IncX3:NZ_CP053726.1/CP053726.1",,5,4609,"2020-05-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/201/195/GCA_013201195.1_ASM1320119v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/201/195/GCF_013201195.1_ASM1320119v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","CFSAN064036","SAMN08663435","PRJNA230969","GCA_003030025.1","Complete",4.9675,50.7804,"chromosome:NZ_CP028166.1/CP028166.1; plasmid pGMI17-004_1:NZ_CP028168.1/CP028168.1; plasmid pGMI17-004_2:NZ_CP028167.1/CP028167.1",,3,4527,"2018-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/030/025/GCA_003030025.1_ASM303002v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/030/025/GCF_003030025.1_ASM303002v1"
